,Name,Brand,Pack Size,Water Source,Falvor,Container,Price,100% Natural,Anti-Oxidant,Artesian,BPA Free Plastic,Caffeinated,Carbonated,Electrolytes,Energy Drinks,Enhanced,Ethically Sourced,Fair Trade,Flavored,Gluten FREE,Green Tea,Kosher,Low Calorie,Mineral Water,No Artifical Flavors,No Artifical Preservatives,No Artifical Sweetners,Non-Alcoholic Wine,Non GMO,Non-Sparkling Water,Nutritional,Organic,Organic Cane Sugar,Preservatice Free,Purified Water,Regular Soda,Sodium-Free,Soy FREE,Sparkling Juice,Sparkling Water,Spring Water,Sweetened,Tea,Twist off Top,USDA Organic,Under 100 Calories,30 Calories,Variety Pack,Vegan,Zero Carb,Zero Calorie,Zero Sodium,Zero Calories,Zero Sugar,Zero Sweeteners,Beverage Size,Flavor,No Artificial Preservatives,Preservative FREE,No Artificial Flavors,No Artificial Sweeteners
0,Icelandic Glacial - Spring Water - 1 L (12 Plastic Bottles),Icelandic Glacial,12,Spring Water,,Plastic,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.8,None,,,,
0,Iceland Spring - Non Carbonated - 50.7 oz (12 Plastic Bottles),Iceland Spring Water,12,Spring Water,,Plastic,35.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,50.0,None,,,,
0,Iceland Spring - Non Carbonated - 50.7 oz (12 Plastic Bottles),Iceland Spring Water,12,Spring Water,,Plastic,35.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,50.0,None,,,,
0,Iceland Spring - Non Carbonated - 33.8 oz (12 Plastic Bottles),Iceland Spring Water,12,Spring Water,,Plastic,32.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,33.8,,,,,
0,Iceland Spring - Non Carbonated - 33.8 oz (12 Plastic Bottles),Iceland Spring Water,12,Spring Water,,Plastic,32.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,33.8,,,,,
0,Iceland Spring - Non Carbonated - 16.9 oz (24 Plastic Bottles),Iceland Spring Water,24,Spring Water,,Plastic,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16.0,,,,,
0,Iceland Spring - Non Carbonated - 16.9 oz (24 Plastic Bottles),Iceland Spring Water,24,Spring Water,,Plastic,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16.0,,,,,
0,Gerolsteiner - Sparkling Natural Mineral Water - 750 ml (15 Glass Bottles),Gerolsteiner,15,Artesian Water,,Glass,49.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,25.4,None,,,,
0,Gerolsteiner - Sparkling Natural Mineral Water - 750 ml (15 Glass Bottles),Gerolsteiner,15,Artesian Water,,Glass,49.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,25.4,None,,,,
0,Fruit 2 O - Peach - 16 oz (24 Plastic Bottles),Fruit2o,24,,,Plastic,36.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,16.9,Peach,,,,
0,Fruit 2 O - Peach - 16 oz (24 Plastic Bottles),Fruit2o,24,,,Plastic,36.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,16.9,Peach,,,,
0,Fiji - Natural Artesian Water - 1.5 L (12 Plastic Bottles),Fiji Water,12,Artesian Water,,Plastic,41.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.7,None,,,,
0,Fiji - Natural Artesian Water - 1.5 L (12 Plastic Bottles),Fiji Water,12,Artesian Water,,Plastic,41.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.7,None,,,,
0,Fiji - Natural Artesian Water - 1 L (12 Plastic Bottles),Fiji Water,12,Artesian Water,,Plastic,37.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,33.8,None,,,,
0,Fiji - Natural Artesian Water - 1 L (12 Plastic Bottles),Fiji Water,12,Artesian Water,,Plastic,37.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,33.8,None,,,,
0,Fiji - Natural Artesian Water - 500 ml (24 Plastic Bottles),Fiji Water,24,Artesian Water,,Plastic,41.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.9,None,,,,
0,Fiji - Natural Artesian Water - 500 ml (24 Plastic Bottles),Fiji Water,24,Artesian Water,,Plastic,41.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.9,None,,,,
0,Fiji - Natural Artesian Water - 330 ml (36 Plastic Bottles),Fiji Water,36,Artesian Water,,Plastic,49.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.2,None,,,,
0,Fiji - Natural Artesian Water - 330 ml (36 Plastic Bottles),Fiji Water,36,Artesian Water,,Plastic,49.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.2,None,,,,
0,Evian - Spring Water - 1.5 L (12 Plastic Bottles),Evian,12,Spring Water,,Plastic,34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,50.0,None,,,,
0,Evian - Spring Water - 1.5 L (12 Plastic Bottles),Evian,12,Spring Water,,Plastic,34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,50.0,None,,,,
0,Evian - Natural Spring Water - 750 ml (12 Glass Bottles),Evian,12,Spring Water,,Glass,46.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,25.4,None,,,,
0,Evian - Natural Spring Water - 750 ml (12 Glass Bottles),Evian,12,Spring Water,,Glass,46.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,25.4,None,,,,
0,Evian - Spring Water - 1 L (12 Plastic Bottles),Evian,12,Spring Water,,Plastic,27.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,33.8,None,,,,
0,Evian - Spring Water - 1 L (12 Plastic Bottles),Evian,12,Spring Water,,Plastic,27.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,33.8,None,,,,
0,Evian - Spring Water - 500 ml (24 Plastic Bottles),Evian,24,Spring Water,,Plastic,32.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,16.9,None,,,,
0,Evian - Spring Water - 500 ml (24 Plastic Bottles),Evian,24,Spring Water,,Plastic,32.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,16.9,None,,,,
0,Evian - Spring Water - 330 ml (24 Plastic Bottles),Evian,24,Spring Water,,Plastic,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,11.2,None,,,,
0,Evian - Spring Water - 330 ml (24 Plastic Bottles),Evian,24,Spring Water,,Plastic,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,11.2,None,,,,
0,Essentia - Purified Water - 1.5 L (12 Plastic Bottles),Essentia,12,,,Plastic,41.99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,50.7,None,,,,
0,Essentia - Purified Water - 1.5 L (12 Plastic Bottles),Essentia,12,,,Plastic,41.99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,50.7,None,,,,
0,Essentia - Purified Water - 1 L (12 Plastic Bottles),Essentia,12,Purified Water,,Plastic,35.99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,33.8,None,,,,
0,Essentia - Purified Water - 1 L (12 Plastic Bottles),Essentia,12,Purified Water,,Plastic,35.99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,33.8,None,,,,
0,Essentia - Purified Water - 20 oz (24 Plastic Bottles),Essentia,24,Purified Water,,Plastic,49.99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,20.0,None,,,,
0,Essentia - Purified Water - 20 oz (24 Plastic Bottles),Essentia,24,Purified Water,,Plastic,49.99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,20.0,None,,,,
0,Dasani - Spring Water - 20 oz (24 Plastic Bottles),Dasani,24,,,Plastic,29.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,20.0,None,,,,
0,Dasani - Spring Water - 20 oz (24 Plastic Bottles),Dasani,24,,,Plastic,29.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,20.0,None,,,,
0,Crystal Geyser - Spring Water - 50.7 oz (12 Plastic Bottles),Crystal Geyser,12,,,Plastic,18.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,50.7,None,,,,
0,Crystal Geyser - Spring Water - 50.7 oz (12 Plastic Bottles),Crystal Geyser,12,,,Plastic,18.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,50.7,None,,,,
0,Crystal Geyser - Spring Water - 16.9 oz (35 Plastic Bottles),Crystal Geyser,35,Spring Water,,Plastic,23.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.9,None,,,,
0,Crystal Geyser - Spring Water - 16.9 oz (35 Plastic Bottles),Crystal Geyser,35,Spring Water,,Plastic,23.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.9,None,,,,
0,Aquafina - Spring Water - 20 oz (24 Plastic Bottles),Aquafina,24,Purified Water,,Plastic,24.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0,None,,,,
0,Aquafina - Spring Water - 20 oz (24 Plastic Bottles),Aquafina,24,Purified Water,,Plastic,24.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0,None,,,,
